index,timestamp,no2,no2_err,h2o,h2o_err
2848,2016-02-05T12:38:14+01:00,21.832102921558,0.116696371413385,9697003.0594658,1700510.86829774
2849,2016-02-05T12:38:16+01:00,21.7621971949961,0.120339939623142,9790843.80871377,1753776.354783
2850,2016-02-05T12:38:18+01:00,21.7025571101561,0.115848978398415,8129794.72218325,1688434.96597825
2851,2016-02-05T12:38:21+01:00,21.7065211545412,0.114017782056424,9077922.32538371,1661777.14845738
2852,2016-02-05T12:38:23+01:00,21.8919566189833,0.117080921324358,9091216.00271249,1706062.23947295
2853,2016-02-05T12:38:25+01:00,21.6128933822981,0.121461136132761,9880312.10658201,1770338.06845566
2854,2016-02-05T12:38:27+01:00,21.6501076891257,0.125122928100759,8437368.03917055,1823641.06824372
2855,2016-02-05T12:38:30+01:00,21.6257683868012,0.114477415970563,11135994.7580322,1673133.79325082
2856,2016-02-05T12:38:32+01:00,21.7784506345268,0.117706931001133,8655987.45131461,1715361.49571974
2857,2016-02-05T12:38:34+01:00,21.6077512486366,0.120406727151927,9167382.69613312,1755081.31075705
2858,2016-02-05T12:38:36+01:00,21.4727085872466,0.110807704987624,9242073.41568056,1615363.43172348
2859,2016-02-05T12:38:39+01:00,21.1542413145986,0.117717261700682,8511311.3851457,1716525.19124085
2860,2016-02-05T12:38:41+01:00,20.9816260610513,0.117257687279415,8839279.37206345,1710224.48494739
2861,2016-02-05T12:38:43+01:00,20.9625685850723,0.11820329573598,9156230.52824827,1724030.6856183
2862,2016-02-05T12:38:46+01:00,21.5099195912557,0.124475528174104,11635934.954568,1819667.51257346
2863,2016-02-05T12:38:48+01:00,21.5596294868101,0.113822670021379,9878283.41318517,1659139.84514891
2864,2016-02-05T12:38:50+01:00,21.6259875544657,0.118605566325621,9751782.4973649,1728756.21181055
2865,2016-02-05T12:38:52+01:00,21.6413703030418,0.117014683833684,9414165.06554161,1705562.82200712
2866,2016-02-05T12:38:55+01:00,21.7034448839816,0.108696071211529,8782482.76739279,1584169.02348113
